Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
duckduckgo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
jbpet.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
strecorsoc.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
celebritypuke.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
reviewthatcruise.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
nasa.gov,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
reitman.flyercenter.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
pipl.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
jugaadoo.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
archive.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
counties.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
msu.edu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
espn.go.com,0,0,0,8,0,0,0,0,1,1,1,1,1,1,1,0
examiner.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
weather.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
pageinsider.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
lakenormanhomes.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
news.cnet.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
pipl.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
citwf.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
grandparentsrock.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
computalynx.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
wiki.answers.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
vitals.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
fancyfreesingles.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
donewaiting.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
muncang.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
pitch.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
poetryfoundation.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
national.citysearch.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
gayforit.eu,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
airport-authority.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
focusfeatures.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
i-esq.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
computacion.cs.cinvestav.mx,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
ngsi.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
thecanadianencyclopedia.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,0
boxeomundial.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
lesmills.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
mohicanpress.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
tonysbutchershop.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
packeravenue.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
my.journaltimes.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
people.zap2it.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
achealthcare.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
tn-roots.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
myplace.nu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
worthplaying.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
blueridgemountains.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
national.citysearch.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
andyalvarez.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
tributes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
lens.blogs.nytimes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
smartlyrics.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
whirlycott.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
evelynhotel.com.au,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
computing.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
finance.groups.yahoo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
ckuik.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
sqldata.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
oreilly.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
spokeo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
jerseycity.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
askart.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
teachergenius.teachtci.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
wikicars.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
meetup.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
boards.ancestry.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
centria.di.fct.unl.pt,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
aprilsbeachvolleyballblog.typepad.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
topix.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
man.cat-v.org,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
blog.moviefone.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
freebase.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
scribd.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
johnnymathis.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
yellowbook.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
thecanadianencyclopedia.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,0
kat-tun.thelyricarchive.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
late-night-with-conan-obrien.download-tvshows.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
vinopedia.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
users.iafrica.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1,0
gigabitcity.smckc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
ehow.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
epicgames.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
btbbids.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
bassplum.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
worthpoint.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
hockeyscene.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
ourparents.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
massmayflower.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
venezuelastan.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
airnav.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
tweakhound.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
pipl.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
whosdatedwho.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
wc.rootsweb.ancestry.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
espn.go.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
findagrave.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
questia.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
kde.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
yuizaki-libra.livejournal.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
kgbcommunications.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
reverbnation.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
panthers.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
encycl.opentopia.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
bombshells.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
book.bestwestern.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
gametrailers.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
sidedish.dmagazine.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
tv.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
seekingalpha.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
pipl.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
britannica.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1,0
bentonfineart.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
imm.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
tv.msn.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
discogs.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
mediafirefreaks.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
17hmr.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
dailymotion.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
uah.edu,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
usa-people-search.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
nowcomponents.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
work-from-home-data-entry.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
askart.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,0
tunein.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
streetinsider.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
newsmax.com,0,0,1,8,0,0,1,0,1,1,1,1,1,1,1,0
stacey-jackson.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
guardian.co.uk,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
craftsuprint.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,0
archive.org,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
insideea.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
ussmariner.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
home.kpn.nl,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
metacafe.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
winnipegfreepress.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
english.turkcebilgi.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
powells.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
streema.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,0
ziemerfamilyhistory.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
wildlands.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
ca.local.yahoo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
sports.espn.go.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
yatedo.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
brotherspeed.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
lyrics.wikia.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
california.schooltree.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
plane.spottingworld.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
shopaneer.ca,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
fclass.vaniercollege.qc.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
rcrdlbl.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
yelp.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
ebay.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
en.wordpress.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
quora.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,0
regus.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
textile.ege.edu.tr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
roadsidethoughts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
nbcactionnews.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
ecards.hallmark.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
yellowpages.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
sportsecyclopedia.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
yellowpages.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
abclocal.go.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
biomedexperts.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
lossless-music.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
corporationwiki.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
sarahhurst.blogspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
swissshade.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
cedb.asce.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
drmatthewashton.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
mrtones.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
revisor.mn.gov,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
superpages.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
lyricsmode.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
associatepublisher.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
bodytronics.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
markandmark.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
lizziebordenwarpsandwefts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
mariamenard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
sports-reference.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
english.turkcebilgi.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
accident-report.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
outside.in,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
yellowpages.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
poptower.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
nedatacorp.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
stylejacking.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
bangthebook.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
basketball.about.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1,0
metalratandfiredragon.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
tranmererovers.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
dailynorseman.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
fitchfoundation.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
hpenvis.nic.in,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
yelp.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
partsgeek.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
celebdomain.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
thaisushiexpressjupiter.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
everything.explained.at,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
tvshowsonline24.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
killertriangle.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
frontstretch.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
news.yahoo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
ballparks.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
realpolice.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
dbpedia.openlinksw.com:8890,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
roostertime.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
ottawadancehall.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
greatseats.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
kansascity.salonseeker.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
terrybutler.co.uk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
propriodirect.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0
lovefilm.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
articles.latimes.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
roanokecakes.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
nytimes.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
stanleycupofchowder.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,0
wordreference.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
aboutdivorce.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
movies.sulekha.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,0
ebay.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
baseball-reference.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
haitirectoverso.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
www2.uiah.fi,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
answers.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
baseball-reference.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
taste-of-poland.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
postimpressions.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
vendio.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
itunes.apple.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
tvguide.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
stlouiskingoffrance.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
leafenegg.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
claire-cameron.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
gtnexus.readytalk.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
wikitravel.org,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
nz.linkedin.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
wikihow.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
beemp3.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
punknews.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
teamonetickets.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
zimbio.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
travelingluck.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
filecatch.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
fandango.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
ebay.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,0
ca.linkedin.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
123people.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
grafphoto.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
articles.latimes.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,0
ede.sourceforge.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
classmates.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
rentalhousehunter.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
digitalhome.ca,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
pacunion.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
goaliesarchive.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
new.ca.music.yahoo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
realareal.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
filmschoolrejects.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
amazon.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
redtruckfilmsnewwork.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
edcollins.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
dailymotion.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
stleonard.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,1,1,1,1,1,1,1,0
imdb.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
basementaddicts.blogspot.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
tvrage.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
vaughtsviews.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
groups.yahoo.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
4shared.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
musicstack.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
thegogame.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
bellhelmets.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
software-secure.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
pitch.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0
tvshowsonline24.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
beemp3.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
washington.hometownlocator.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
homepage.ntlworld.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
farecompare.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
vtc.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,0
indiascanner.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
census-online.us,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
umaine.edu,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
asianmediawiki.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
spokeo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
ministersisland.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
reuters.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
pinkpornstars.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
broncosports.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
